"","Order","Family","Genus","Species","MDD_SciName"
"1683","Rodentia","Sciuridae","Callospermophilus","madrensis","Callospermophilus madrensis"
"1684","Rodentia","Sciuridae","Callospermophilus","saturatus","Callospermophilus saturatus"
"1685","Rodentia","Sciuridae","Cynomys","gunnisoni","Cynomys gunnisoni"
"1686","Rodentia","Sciuridae","Cynomys","leucurus","Cynomys leucurus"
"1687","Rodentia","Sciuridae","Cynomys","ludovicianus","Cynomys ludovicianus"
"1688","Rodentia","Sciuridae","Cynomys","mexicanus","Cynomys mexicanus"
"1689","Rodentia","Sciuridae","Cynomys","parvidens","Cynomys parvidens"
"1690","Rodentia","Sciuridae","Ictidomys","mexicanus","Ictidomys mexicanus"
"1691","Rodentia","Sciuridae","Ictidomys","parvidens","Ictidomys parvidens"
"1692","Rodentia","Sciuridae","Ictidomys","tridecemlineatus","Ictidomys tridecemlineatus"
"1693","Rodentia","Sciuridae","Marmota","baibacina","Marmota baibacina"
"1694","Rodentia","Sciuridae","Marmota","bobak","Marmota bobak"
"1695","Rodentia","Sciuridae","Marmota","broweri","Marmota broweri"
"1696","Rodentia","Sciuridae","Marmota","caligata","Marmota caligata"
"1697","Rodentia","Sciuridae","Marmota","camtschatica","Marmota camtschatica"
"1698","Rodentia","Sciuridae","Marmota","caudata","Marmota caudata"
"1699","Rodentia","Sciuridae","Marmota","flaviventris","Marmota flaviventris"
"1700","Rodentia","Sciuridae","Marmota","himalayana","Marmota himalayana"
"1701","Rodentia","Sciuridae","Marmota","kastschenkoi","Marmota kastschenkoi"
"1702","Rodentia","Sciuridae","Marmota","marmota","Marmota marmota"
"1703","Rodentia","Sciuridae","Marmota","menzbieri","Marmota menzbieri"
"1704","Rodentia","Sciuridae","Marmota","monax","Marmota monax"
"1705","Rodentia","Sciuridae","Marmota","olympus","Marmota olympus"
"1706","Rodentia","Sciuridae","Marmota","sibirica","Marmota sibirica"
"1707","Rodentia","Sciuridae","Marmota","vancouverensis","Marmota vancouverensis"
"1708","Rodentia","Sciuridae","Notocitellus","adocetus","Notocitellus adocetus"
"1709","Rodentia","Sciuridae","Notocitellus","annulatus","Notocitellus annulatus"
"1710","Rodentia","Sciuridae","Otospermophilus","atricapillus","Otospermophilus atricapillus"
"1711","Rodentia","Sciuridae","Otospermophilus","beecheyi","Otospermophilus beecheyi"
"1712","Rodentia","Sciuridae","Otospermophilus","variegatus","Otospermophilus variegatus"
"1713","Rodentia","Sciuridae","Poliocitellus","franklinii","Poliocitellus franklinii"
"1714","Rodentia","Sciuridae","Spermophilus","alashanicus","Spermophilus alashanicus"
"1715","Rodentia","Sciuridae","Spermophilus","brevicauda","Spermophilus brevicauda"
"1716","Rodentia","Sciuridae","Spermophilus","citellus","Spermophilus citellus"
"1717","Rodentia","Sciuridae","Spermophilus","dauricus","Spermophilus dauricus"
"1718","Rodentia","Sciuridae","Spermophilus","erythrogenys","Spermophilus erythrogenys"
"1719","Rodentia","Sciuridae","Spermophilus","fulvus","Spermophilus fulvus"
"1720","Rodentia","Sciuridae","Spermophilus","major","Spermophilus major"
"1721","Rodentia","Sciuridae","Spermophilus","musicus","Spermophilus musicus"
"1722","Rodentia","Sciuridae","Spermophilus","nilkaensis","Spermophilus nilkaensis"
"1723","Rodentia","Sciuridae","Spermophilus","pallidicauda","Spermophilus pallidicauda"
"1724","Rodentia","Sciuridae","Spermophilus","pygmaeus","Spermophilus pygmaeus"
"1725","Rodentia","Sciuridae","Spermophilus","relictus","Spermophilus relictus"
"1726","Rodentia","Sciuridae","Spermophilus","suslicus","Spermophilus suslicus"
"1727","Rodentia","Sciuridae","Spermophilus","taurensis","Spermophilus taurensis"
"1728","Rodentia","Sciuridae","Spermophilus","xanthoprymnus","Spermophilus xanthoprymnus"
"1729","Rodentia","Sciuridae","Urocitellus","armatus","Urocitellus armatus"
"1730","Rodentia","Sciuridae","Urocitellus","beldingi","Urocitellus beldingi"
"1731","Rodentia","Sciuridae","Urocitellus","brunneus","Urocitellus brunneus"
"1732","Rodentia","Sciuridae","Urocitellus","canus","Urocitellus canus"
"1733","Rodentia","Sciuridae","Urocitellus","columbianus","Urocitellus columbianus"
"1734","Rodentia","Sciuridae","Urocitellus","elegans","Urocitellus elegans"
"1735","Rodentia","Sciuridae","Urocitellus","mollis","Urocitellus mollis"
"1736","Rodentia","Sciuridae","Urocitellus","parryii","Urocitellus parryii"
"1737","Rodentia","Sciuridae","Urocitellus","richardsonii","Urocitellus richardsonii"
"1738","Rodentia","Sciuridae","Urocitellus","townsendii","Urocitellus townsendii"
"1739","Rodentia","Sciuridae","Urocitellus","undulatus","Urocitellus undulatus"
"1740","Rodentia","Sciuridae","Urocitellus","washingtoni","Urocitellus washingtoni"
"1741","Rodentia","Sciuridae","Xerospermophilus","mohavensis","Xerospermophilus mohavensis"
"1742","Rodentia","Sciuridae","Xerospermophilus","perotensis","Xerospermophilus perotensis"
"1743","Rodentia","Sciuridae","Xerospermophilus","spilosoma","Xerospermophilus spilosoma"
"1744","Rodentia","Sciuridae","Xerospermophilus","tereticaudus","Xerospermophilus tereticaudus"
"1745","Rodentia","Sciuridae","Epixerus","ebii","Epixerus ebii"
"1746","Rodentia","Sciuridae","Funisciurus","anerythrus","Funisciurus anerythrus"
"1747","Rodentia","Sciuridae","Funisciurus","bayonii","Funisciurus bayonii"
"1748","Rodentia","Sciuridae","Funisciurus","carruthersi","Funisciurus carruthersi"
"1749","Rodentia","Sciuridae","Funisciurus","congicus","Funisciurus congicus"
"1750","Rodentia","Sciuridae","Funisciurus","duchaillui","Funisciurus duchaillui"
"1751","Rodentia","Sciuridae","Funisciurus","isabella","Funisciurus isabella"
"1752","Rodentia","Sciuridae","Funisciurus","lemniscatus","Funisciurus lemniscatus"
"1753","Rodentia","Sciuridae","Funisciurus","leucogenys","Funisciurus leucogenys"
"1754","Rodentia","Sciuridae","Funisciurus","pyrropus","Funisciurus pyrropus"
"1755","Rodentia","Sciuridae","Funisciurus","substriatus","Funisciurus substriatus"
"1756","Rodentia","Sciuridae","Heliosciurus","gambianus","Heliosciurus gambianus"
"1757","Rodentia","Sciuridae","Heliosciurus","mutabilis","Heliosciurus mutabilis"
"1758","Rodentia","Sciuridae","Heliosciurus","punctatus","Heliosciurus punctatus"
"1759","Rodentia","Sciuridae","Heliosciurus","rufobrachium","Heliosciurus rufobrachium"
"1760","Rodentia","Sciuridae","Heliosciurus","ruwenzorii","Heliosciurus ruwenzorii"
"1761","Rodentia","Sciuridae","Heliosciurus","undulatus","Heliosciurus undulatus"
"1762","Rodentia","Sciuridae","Myosciurus","pumilio","Myosciurus pumilio"
"1763","Rodentia","Sciuridae","Paraxerus","alexandri","Paraxerus alexandri"
"1764","Rodentia","Sciuridae","Paraxerus","boehmi","Paraxerus boehmi"
"1765","Rodentia","Sciuridae","Paraxerus","cepapi","Paraxerus cepapi"
"1766","Rodentia","Sciuridae","Paraxerus","cooperi","Paraxerus cooperi"
"1767","Rodentia","Sciuridae","Paraxerus","flavovittis","Paraxerus flavovittis"
"1768","Rodentia","Sciuridae","Paraxerus","lucifer","Paraxerus lucifer"
"1769","Rodentia","Sciuridae","Paraxerus","ochraceus","Paraxerus ochraceus"
"1770","Rodentia","Sciuridae","Paraxerus","palliatus","Paraxerus palliatus"
"1771","Rodentia","Sciuridae","Paraxerus","poensis","Paraxerus poensis"
"1772","Rodentia","Sciuridae","Paraxerus","vexillarius","Paraxerus vexillarius"
"1773","Rodentia","Sciuridae","Paraxerus","vincenti","Paraxerus vincenti"
"1774","Rodentia","Sciuridae","Protoxerus","aubinnii","Protoxerus aubinnii"
"1775","Rodentia","Sciuridae","Protoxerus","stangeri","Protoxerus stangeri"
"1776","Rodentia","Sciuridae","Sciurotamias","davidianus","Sciurotamias davidianus"
"1777","Rodentia","Sciuridae","Sciurotamias","forresti","Sciurotamias forresti"
"1778","Rodentia","Sciuridae","Eutamias","sibiricus","Eutamias sibiricus"
"1779","Rodentia","Sciuridae","Neotamias","alpinus","Neotamias alpinus"
"1780","Rodentia","Sciuridae","Neotamias","amoenus","Neotamias amoenus"
"1781","Rodentia","Sciuridae","Neotamias","bulleri","Neotamias bulleri"
"1782","Rodentia","Sciuridae","Neotamias","canipes","Neotamias canipes"
"1783","Rodentia","Sciuridae","Neotamias","cinereicollis","Neotamias cinereicollis"
"1784","Rodentia","Sciuridae","Neotamias","dorsalis","Neotamias dorsalis"
"1785","Rodentia","Sciuridae","Neotamias","durangae","Neotamias durangae"
"1786","Rodentia","Sciuridae","Neotamias","merriami","Neotamias merriami"
"1787","Rodentia","Sciuridae","Neotamias","minimus","Neotamias minimus"
"1788","Rodentia","Sciuridae","Neotamias","obscurus","Neotamias obscurus"
"1789","Rodentia","Sciuridae","Neotamias","ochrogenys","Neotamias ochrogenys"
"1790","Rodentia","Sciuridae","Neotamias","palmeri","Neotamias palmeri"
"1791","Rodentia","Sciuridae","Neotamias","panamintinus","Neotamias panamintinus"
"1792","Rodentia","Sciuridae","Neotamias","quadrimaculatus","Neotamias quadrimaculatus"
"1793","Rodentia","Sciuridae","Neotamias","quadrivittatus","Neotamias quadrivittatus"
"1794","Rodentia","Sciuridae","Neotamias","ruficaudus","Neotamias ruficaudus"
"1795","Rodentia","Sciuridae","Neotamias","rufus","Neotamias rufus"
"1796","Rodentia","Sciuridae","Neotamias","senex","Neotamias senex"
"1797","Rodentia","Sciuridae","Neotamias","siskiyou","Neotamias siskiyou"
"1798","Rodentia","Sciuridae","Neotamias","solivagus","Neotamias solivagus"
"1799","Rodentia","Sciuridae","Neotamias","sonomae","Neotamias sonomae"
"1800","Rodentia","Sciuridae","Neotamias","speciosus","Neotamias speciosus"
"1801","Rodentia","Sciuridae","Neotamias","townsendii","Neotamias townsendii"
"1802","Rodentia","Sciuridae","Neotamias","umbrinus","Neotamias umbrinus"
"1803","Rodentia","Sciuridae","Tamias","striatus","Tamias striatus"
"1804","Rodentia","Sciuridae","Atlantoxerus","getulus","Atlantoxerus getulus"
"1805","Rodentia","Sciuridae","Euxerus","erythropus","Euxerus erythropus"
"1806","Rodentia","Sciuridae","Geosciurus","inauris","Geosciurus inauris"
"1807","Rodentia","Sciuridae","Geosciurus","princeps","Geosciurus princeps"
"1808","Rodentia","Sciuridae","Spermophilopsis","leptodactyla","Spermophilopsis leptodactyla"
"1809","Rodentia","Sciuridae","Xerus","rutilus","Xerus rutilus"
"1810","Rodentia","Anomaluridae","Anomalurus","beecrofti","Anomalurus beecrofti"
"1811","Rodentia","Anomaluridae","Anomalurus","derbianus","Anomalurus derbianus"
"1812","Rodentia","Anomaluridae","Anomalurus","pelii","Anomalurus pelii"
"1813","Rodentia","Anomaluridae","Anomalurus","pusillus","Anomalurus pusillus"
"1814","Rodentia","Anomaluridae","Idiurus","macrotis","Idiurus macrotis"
"1815","Rodentia","Anomaluridae","Idiurus","zenkeri","Idiurus zenkeri"
"1816","Rodentia","Pedetidae","Pedetes","capensis","Pedetes capensis"
"1817","Rodentia","Pedetidae","Pedetes","surdaster","Pedetes surdaster"
"1818","Rodentia","Zenkerellidae","Zenkerella","insignis","Zenkerella insignis"
"1819","Rodentia","Castoridae","Castor","canadensis","Castor canadensis"
"1820","Rodentia","Castoridae","Castor","fiber","Castor fiber"
"1821","Rodentia","Geomyidae","Cratogeomys","castanops","Cratogeomys castanops"
"1822","Rodentia","Geomyidae","Cratogeomys","fulvescens","Cratogeomys fulvescens"
"1823","Rodentia","Geomyidae","Cratogeomys","fumosus","Cratogeomys fumosus"
"1824","Rodentia","Geomyidae","Cratogeomys","goldmani","Cratogeomys goldmani"
"1825","Rodentia","Geomyidae","Cratogeomys","merriami","Cratogeomys merriami"
"1826","Rodentia","Geomyidae","Cratogeomys","perotensis","Cratogeomys perotensis"
"1827","Rodentia","Geomyidae","Cratogeomys","planiceps","Cratogeomys planiceps"
"1828","Rodentia","Geomyidae","Geomys","arenarius","Geomys arenarius"
"1829","Rodentia","Geomyidae","Geomys","attwateri","Geomys attwateri"
"1830","Rodentia","Geomyidae","Geomys","breviceps","Geomys breviceps"
"1831","Rodentia","Geomyidae","Geomys","bursarius","Geomys bursarius"
"1832","Rodentia","Geomyidae","Geomys","jugossicularis","Geomys jugossicularis"
"1833","Rodentia","Geomyidae","Geomys","knoxjonesi","Geomys knoxjonesi"
"1834","Rodentia","Geomyidae","Geomys","lutescens","Geomys lutescens"
"1835","Rodentia","Geomyidae","Geomys","personatus","Geomys personatus"
"1836","Rodentia","Geomyidae","Geomys","pinetis","Geomys pinetis"
"1837","Rodentia","Geomyidae","Geomys","streckeri","Geomys streckeri"
"1838","Rodentia","Geomyidae","Geomys","texensis","Geomys texensis"
"1839","Rodentia","Geomyidae","Geomys","tropicalis","Geomys tropicalis"
"1840","Rodentia","Geomyidae","Heterogeomys","cavator","Heterogeomys cavator"
"1841","Rodentia","Geomyidae","Heterogeomys","cherriei","Heterogeomys cherriei"
"1842","Rodentia","Geomyidae","Heterogeomys","dariensis","Heterogeomys dariensis"
"1843","Rodentia","Geomyidae","Heterogeomys","heterodus","Heterogeomys heterodus"
"1844","Rodentia","Geomyidae","Heterogeomys","hispidus","Heterogeomys hispidus"
"1845","Rodentia","Geomyidae","Heterogeomys","lanius","Heterogeomys lanius"
"1846","Rodentia","Geomyidae","Heterogeomys","underwoodi","Heterogeomys underwoodi"
"1847","Rodentia","Geomyidae","Orthogeomys","grandis","Orthogeomys grandis"
"1848","Rodentia","Geomyidae","Pappogeomys","bulleri","Pappogeomys bulleri"
"1849","Rodentia","Geomyidae","Zygogeomys","trichopus","Zygogeomys trichopus"
"1850","Rodentia","Geomyidae","Thomomys","atrovarius","Thomomys atrovarius"
"1851","Rodentia","Geomyidae","Thomomys","bottae","Thomomys bottae"
"1852","Rodentia","Geomyidae","Thomomys","bulbivorus","Thomomys bulbivorus"
"1853","Rodentia","Geomyidae","Thomomys","clusius","Thomomys clusius"
"1854","Rodentia","Geomyidae","Thomomys","idahoensis","Thomomys idahoensis"
"1855","Rodentia","Geomyidae","Thomomys","mazama","Thomomys mazama"
"1856","Rodentia","Geomyidae","Thomomys","monticola","Thomomys monticola"
"1857","Rodentia","Geomyidae","Thomomys","nayarensis","Thomomys nayarensis"
"1858","Rodentia","Geomyidae","Thomomys","sheldoni","Thomomys sheldoni"
"1859","Rodentia","Geomyidae","Thomomys","talpoides","Thomomys talpoides"
"1860","Rodentia","Geomyidae","Thomomys","townsendii","Thomomys townsendii"
"1861","Rodentia","Geomyidae","Thomomys","umbrinus","Thomomys umbrinus"
"1862","Rodentia","Heteromyidae","Dipodomys","agilis","Dipodomys agilis"
"1863","Rodentia","Heteromyidae","Dipodomys","californicus","Dipodomys californicus"
"1864","Rodentia","Heteromyidae","Dipodomys","compactus","Dipodomys compactus"
"1865","Rodentia","Heteromyidae","Dipodomys","deserti","Dipodomys deserti"
"1866","Rodentia","Heteromyidae","Dipodomys","elator","Dipodomys elator"
"1867","Rodentia","Heteromyidae","Dipodomys","gravipes","Dipodomys gravipes"
"1868","Rodentia","Heteromyidae","Dipodomys","heermanni","Dipodomys heermanni"
"1869","Rodentia","Heteromyidae","Dipodomys","ingens","Dipodomys ingens"
"1870","Rodentia","Heteromyidae","Dipodomys","merriami","Dipodomys merriami"
"1871","Rodentia","Heteromyidae","Dipodomys","microps","Dipodomys microps"
"1872","Rodentia","Heteromyidae","Dipodomys","nelsoni","Dipodomys nelsoni"
"1873","Rodentia","Heteromyidae","Dipodomys","nitratoides","Dipodomys nitratoides"
"1874","Rodentia","Heteromyidae","Dipodomys","ordii","Dipodomys ordii"
"1875","Rodentia","Heteromyidae","Dipodomys","ornatus","Dipodomys ornatus"
"1876","Rodentia","Heteromyidae","Dipodomys","panamintinus","Dipodomys panamintinus"
"1877","Rodentia","Heteromyidae","Dipodomys","phillipsii","Dipodomys phillipsii"
"1878","Rodentia","Heteromyidae","Dipodomys","simulans","Dipodomys simulans"
"1879","Rodentia","Heteromyidae","Dipodomys","spectabilis","Dipodomys spectabilis"
"1880","Rodentia","Heteromyidae","Dipodomys","stephensi","Dipodomys stephensi"
"1881","Rodentia","Heteromyidae","Dipodomys","venustus","Dipodomys venustus"
"1882","Rodentia","Heteromyidae","Microdipodops","megacephalus","Microdipodops megacephalus"
"1883","Rodentia","Heteromyidae","Microdipodops","pallidus","Microdipodops pallidus"
"1884","Rodentia","Heteromyidae","Heteromys","adspersus","Heteromys adspersus"
"1885","Rodentia","Heteromyidae","Heteromys","anomalus","Heteromys anomalus"
"1886","Rodentia","Heteromyidae","Heteromys","australis","Heteromys australis"
"1887","Rodentia","Heteromyidae","Heteromys","bulleri","Heteromys bulleri"
"1888","Rodentia","Heteromyidae","Heteromys","catopterius","Heteromys catopterius"
"1889","Rodentia","Heteromyidae","Heteromys","desmarestianus","Heteromys desmarestianus"
"1890","Rodentia","Heteromyidae","Heteromys","gaumeri","Heteromys gaumeri"
"1891","Rodentia","Heteromyidae","Heteromys","goldmani","Heteromys goldmani"
"1892","Rodentia","Heteromyidae","Heteromys","irroratus","Heteromys irroratus"
"1893","Rodentia","Heteromyidae","Heteromys","nelsoni","Heteromys nelsoni"
"1894","Rodentia","Heteromyidae","Heteromys","nubicolens","Heteromys nubicolens"
"1895","Rodentia","Heteromyidae","Heteromys","oasicus","Heteromys oasicus"
"1896","Rodentia","Heteromyidae","Heteromys","oresterus","Heteromys oresterus"
"1897","Rodentia","Heteromyidae","Heteromys","pictus","Heteromys pictus"
"1898","Rodentia","Heteromyidae","Heteromys","salvini","Heteromys salvini"
"1899","Rodentia","Heteromyidae","Heteromys","spectabilis","Heteromys spectabilis"
"1900","Rodentia","Heteromyidae","Heteromys","teleus","Heteromys teleus"
"1901","Rodentia","Heteromyidae","Chaetodipus","ammophilus","Chaetodipus ammophilus"
"1902","Rodentia","Heteromyidae","Chaetodipus","arenarius","Chaetodipus arenarius"
"1903","Rodentia","Heteromyidae","Chaetodipus","artus","Chaetodipus artus"
"1904","Rodentia","Heteromyidae","Chaetodipus","baileyi","Chaetodipus baileyi"
"1905","Rodentia","Heteromyidae","Chaetodipus","californicus","Chaetodipus californicus"
"1906","Rodentia","Heteromyidae","Chaetodipus","collis","Chaetodipus collis"
"1907","Rodentia","Heteromyidae","Chaetodipus","durangae","Chaetodipus durangae"
"1908","Rodentia","Heteromyidae","Chaetodipus","eremicus","Chaetodipus eremicus"
"1909","Rodentia","Heteromyidae","Chaetodipus","fallax","Chaetodipus fallax"
"1910","Rodentia","Heteromyidae","Chaetodipus","formosus","Chaetodipus formosus"
"1911","Rodentia","Heteromyidae","Chaetodipus","goldmani","Chaetodipus goldmani"
"1912","Rodentia","Heteromyidae","Chaetodipus","hispidus","Chaetodipus hispidus"
"1913","Rodentia","Heteromyidae","Chaetodipus","intermedius","Chaetodipus intermedius"
"1914","Rodentia","Heteromyidae","Chaetodipus","lineatus","Chaetodipus lineatus"
"1915","Rodentia","Heteromyidae","Chaetodipus","nelsoni","Chaetodipus nelsoni"
"1916","Rodentia","Heteromyidae","Chaetodipus","penicillatus","Chaetodipus penicillatus"
"1917","Rodentia","Heteromyidae","Chaetodipus","pernix","Chaetodipus pernix"
"1918","Rodentia","Heteromyidae","Chaetodipus","rudinoris","Chaetodipus rudinoris"
"1919","Rodentia","Heteromyidae","Chaetodipus","siccus","Chaetodipus siccus"
"1920","Rodentia","Heteromyidae","Chaetodipus","spinatus","Chaetodipus spinatus"
"1921","Rodentia","Heteromyidae","Perognathus","alticola","Perognathus alticola"
"1922","Rodentia","Heteromyidae","Perognathus","amplus","Perognathus amplus"
"1923","Rodentia","Heteromyidae","Perognathus","fasciatus","Perognathus fasciatus"
"1924","Rodentia","Heteromyidae","Perognathus","flavescens","Perognathus flavescens"
"1925","Rodentia","Heteromyidae","Perognathus","flavus","Perognathus flavus"
"1926","Rodentia","Heteromyidae","Perognathus","inornatus","Perognathus inornatus"
"1927","Rodentia","Heteromyidae","Perognathus","longimembris","Perognathus longimembris"
"1928","Rodentia","Heteromyidae","Perognathus","merriami","Perognathus merriami"
"1929","Rodentia","Heteromyidae","Perognathus","mollipilosus","Perognathus mollipilosus"
"1930","Rodentia","Heteromyidae","Perognathus","parvus","Perognathus parvus"
"1931","Rodentia","Dipodidae","Allactaga","major","Allactaga major"
"1932","Rodentia","Dipodidae","Allactaga","severtzovi","Allactaga severtzovi"
"1933","Rodentia","Dipodidae","Allactodipus","bobrinskii","Allactodipus bobrinskii"
"1934","Rodentia","Dipodidae","Orientallactaga","balikunica","Orientallactaga balikunica"
"1935","Rodentia","Dipodidae","Orientallactaga","bullata","Orientallactaga bullata"
"1936","Rodentia","Dipodidae","Orientallactaga","sibirica","Orientallactaga sibirica"
"1937","Rodentia","Dipodidae","Pygeretmus","platyurus","Pygeretmus platyurus"
"1938","Rodentia","Dipodidae","Pygeretmus","pumilio","Pygeretmus pumilio"
"1939","Rodentia","Dipodidae","Pygeretmus","shitkovi","Pygeretmus shitkovi"
"1940","Rodentia","Dipodidae","Scarturus","aulacotis","Scarturus aulacotis"
"1941","Rodentia","Dipodidae","Scarturus","elater","Scarturus elater"
"1942","Rodentia","Dipodidae","Scarturus","euphraticus","Scarturus euphraticus"
"1943","Rodentia","Dipodidae","Scarturus","hotsoni","Scarturus hotsoni"
"1944","Rodentia","Dipodidae","Scarturus","tetradactylus","Scarturus tetradactylus"
"1945","Rodentia","Dipodidae","Scarturus","toussi","Scarturus toussi"
"1946","Rodentia","Dipodidae","Scarturus","vinogradovi","Scarturus vinogradovi"
"1947","Rodentia","Dipodidae","Scarturus","williamsi","Scarturus williamsi"
"1948","Rodentia","Dipodidae","Cardiocranius","paradoxus","Cardiocranius paradoxus"
"1949","Rodentia","Dipodidae","Salpingotus","crassicauda","Salpingotus crassicauda"
"1950","Rodentia","Dipodidae","Salpingotus","heptneri","Salpingotus heptneri"
"1951","Rodentia","Dipodidae","Salpingotus","kozlovi","Salpingotus kozlovi"
"1952","Rodentia","Dipodidae","Salpingotus","michaelis","Salpingotus michaelis"
"1953","Rodentia","Dipodidae","Salpingotus","pallidus","Salpingotus pallidus"
"1954","Rodentia","Dipodidae","Salpingotus","thomasi","Salpingotus thomasi"
"1955","Rodentia","Dipodidae","Chimaerodipus","auritus","Chimaerodipus auritus"
"1956","Rodentia","Dipodidae","Dipus","deasyi","Dipus deasyi"
"1957","Rodentia","Dipodidae","Dipus","sagitta","Dipus sagitta"
"1958","Rodentia","Dipodidae","Eremodipus","lichtensteini","Eremodipus lichtensteini"
"1959","Rodentia","Dipodidae","Jaculus","blanfordi","Jaculus blanfordi"
"1960","Rodentia","Dipodidae","Jaculus","hirtipes","Jaculus hirtipes"
"1961","Rodentia","Dipodidae","Jaculus","jaculus","Jaculus jaculus"
"1962","Rodentia","Dipodidae","Jaculus","loftusi","Jaculus loftusi"
"1963","Rodentia","Dipodidae","Jaculus","orientalis","Jaculus orientalis"
"1964","Rodentia","Dipodidae","Paradipus","ctenodactylus","Paradipus ctenodactylus"
"1965","Rodentia","Dipodidae","Stylodipus","andrewsi","Stylodipus andrewsi"
"1966","Rodentia","Dipodidae","Stylodipus","sungorus","Stylodipus sungorus"
"1967","Rodentia","Dipodidae","Stylodipus","telum","Stylodipus telum"
"1968","Rodentia","Dipodidae","Euchoreutes","naso","Euchoreutes naso"
"1969","Rodentia","Sminthidae","Sicista","armenica","Sicista armenica"
"1970","Rodentia","Sminthidae","Sicista","betulina","Sicista betulina"
"1971","Rodentia","Sminthidae","Sicista","caucasica","Sicista caucasica"
"1972","Rodentia","Sminthidae","Sicista","caudata","Sicista caudata"
"1973","Rodentia","Sminthidae","Sicista","cimlanica","Sicista cimlanica"
"1974","Rodentia","Sminthidae","Sicista","concolor","Sicista concolor"
"1975","Rodentia","Sminthidae","Sicista","kazbegica","Sicista kazbegica"
"1976","Rodentia","Sminthidae","Sicista","kluchorica","Sicista kluchorica"
"1977","Rodentia","Sminthidae","Sicista","loriger","Sicista loriger"
"1978","Rodentia","Sminthidae","Sicista","napaea","Sicista napaea"
"1979","Rodentia","Sminthidae","Sicista","pseudonapaea","Sicista pseudonapaea"
"1980","Rodentia","Sminthidae","Sicista","severtzovi","Sicista severtzovi"
"1981","Rodentia","Sminthidae","Sicista","strandi","Sicista strandi"
"1982","Rodentia","Sminthidae","Sicista","subtilis","Sicista subtilis"
"1983","Rodentia","Sminthidae","Sicista","talgarica","Sicista talgarica"
"1984","Rodentia","Sminthidae","Sicista","terskeica","Sicista terskeica"
"1985","Rodentia","Sminthidae","Sicista","tianshanica","Sicista tianshanica"
"1986","Rodentia","Sminthidae","Sicista","trizona","Sicista trizona"
"1987","Rodentia","Sminthidae","Sicista","zhetysuica","Sicista zhetysuica"
"1988","Rodentia","Zapodidae","Eozapus","setchuanus","Eozapus setchuanus"
"1989","Rodentia","Zapodidae","Napaeozapus","abietorum","Napaeozapus abietorum"
"1990","Rodentia","Zapodidae","Napaeozapus","insignis","Napaeozapus insignis"
"1991","Rodentia","Zapodidae","Zapus","hudsonius","Zapus hudsonius"
"1992","Rodentia","Zapodidae","Zapus","luteus","Zapus luteus"
"1993","Rodentia","Zapodidae","Zapus","montanus","Zapus montanus"
"1994","Rodentia","Zapodidae","Zapus","oregonus","Zapus oregonus"
"1995","Rodentia","Zapodidae","Zapus","pacificus","Zapus pacificus"
"1996","Rodentia","Zapodidae","Zapus","princeps","Zapus princeps"
"1997","Rodentia","Zapodidae","Zapus","saltator","Zapus saltator"
"1998","Rodentia","Zapodidae","Zapus","trinotatus","Zapus trinotatus"
"1999","Rodentia","Calomyscidae","Calomyscus","bailwardi","Calomyscus bailwardi"
"2000","Rodentia","Calomyscidae","Calomyscus","baluchi","Calomyscus baluchi"
"2001","Rodentia","Calomyscidae","Calomyscus","elburzensis","Calomyscus elburzensis"
"2002","Rodentia","Calomyscidae","Calomyscus","grandis","Calomyscus grandis"
"2003","Rodentia","Calomyscidae","Calomyscus","hotsoni","Calomyscus hotsoni"
"2004","Rodentia","Calomyscidae","Calomyscus","mystax","Calomyscus mystax"
"2005","Rodentia","Calomyscidae","Calomyscus","tsolovi","Calomyscus tsolovi"
"2006","Rodentia","Calomyscidae","Calomyscus","urartensis","Calomyscus urartensis"
"2007","Rodentia","Cricetidae","Alexandromys","alpinus","Alexandromys alpinus"
"2008","Rodentia","Cricetidae","Alexandromys","evoronensis","Alexandromys evoronensis"
"2009","Rodentia","Cricetidae","Alexandromys","fortis","Alexandromys fortis"
"2010","Rodentia","Cricetidae","Alexandromys","kikuchii","Alexandromys kikuchii"
"2011","Rodentia","Cricetidae","Alexandromys","limnophilus","Alexandromys limnophilus"
"2012","Rodentia","Cricetidae","Alexandromys","maximowiczii","Alexandromys maximowiczii"
"2013","Rodentia","Cricetidae","Alexandromys","middendorffii","Alexandromys middendorffii"
"2014","Rodentia","Cricetidae","Alexandromys","mongolicus","Alexandromys mongolicus"
"2015","Rodentia","Cricetidae","Alexandromys","montebelli","Alexandromys montebelli"
"2016","Rodentia","Cricetidae","Alexandromys","mujanensis","Alexandromys mujanensis"
"2017","Rodentia","Cricetidae","Alexandromys","oeconomus","Alexandromys oeconomus"
"2018","Rodentia","Cricetidae","Alexandromys","sachalinensis","Alexandromys sachalinensis"
"2019","Rodentia","Cricetidae","Alexandromys","shantaricus","Alexandromys shantaricus"
"2020","Rodentia","Cricetidae","Arvicola","amphibius","Arvicola amphibius"
"2021","Rodentia","Cricetidae","Arvicola","italicus","Arvicola italicus"
"2022","Rodentia","Cricetidae","Arvicola","persicus","Arvicola persicus"
"2023","Rodentia","Cricetidae","Arvicola","sapidus","Arvicola sapidus"
"2024","Rodentia","Cricetidae","Chionomys","gud","Chionomys gud"
"2025","Rodentia","Cricetidae","Chionomys","lasistanius","Chionomys lasistanius"
